M1,M2,Mu,Tb,ID
-601.5810392252871,639.1229563361998,-409.72025700448023,25.25410904429826,36832.0
302.1411944939436,992.4276799312012,993.5997159650774,55.710825535,61385.0
-558.153072852593,811.4817671974632,-376.072696042696,4.806168060881176,91585.0
-879.0272679357913,599.760417460167,380.24651034296886,27.52957388457492,39179.0
-947.517243004928,982.53370112589,-810.489608491896,8.912986171,81007.0
-803.142787941081,952.8879285055492,-571.9012983907098,3.437390853189617,61396.0
-680.4698365736725,816.0296877895393,-481.5959789602198,58.69013372823073,50465.0
-776.2962152775012,985.8115037775508,-559.0992062611454,55.96234005315509,57720.0
-959.778348458206,936.6214532137034,979.0104318461439,6.8854481845,84312.0
763.2793935507434,839.8014384544026,-427.06564646116686,24.913548937,43718.0
749.374345447642,994.7619629285856,640.9682460078732,55.84432294,64045.0
-867.0616114887607,914.2017798810076,-785.3573551390343,11.003701132734486,80463.0
250.677036169086,996.4526481859684,-972.2644708158728,15.464136096009259,60677.0
-207.61649211540322,995.5028491676348,993.6097820601263,6.675885936532502,61151.0
-703.7158494572527,826.4084744280303,-488.0692703674324,17.0237318270153,49739.0
-746.4090312842881,971.2386272427566,-568.5302312434009,21.04737041076399,58536.0
-960.9034421513298,943.3906841759092,517.0862386556461,40.15259976631979,56700.0
902.3974002458939,858.1544523716873,-405.3419729514709,7.090981560963332,41118.0
839.0649017957279,803.7588109357357,-959.2998323834802,7.5333292570235875,84999.0
-790.8982198064717,714.9815006574861,-446.1079757029227,21.99577228564559,42223.0
882.9442201566602,964.1486998482444,-530.5490212498336,59.362073212,56685.0
-996.1597593987814,668.7529205264773,454.755566192647,37.87405999313576,46259.0
535.6741838757293,732.4138752122544,-337.76984578217537,5.375390161335138,33509.0
-984.5803159418696,658.7064957049581,451.1822709138853,60.9284734,46493.0
96.13839179160254,975.9387894095088,-993.6683716453208,62.96572515530416,60710.0
-959.5021364022468,605.4747184013506,-401.79785889858755,58.74996338794706,38504.0
-985.8537573609052,599.8026022042072,-324.1192462264765,6.143563590186492,56928.0
325.0328907414857,997.1243595002894,-951.7680398932808,57.61793930297738,58404.0
-906.4350984035964,967.248740886036,-272.4895992365458,3.2552566280983886,48312.0
246.9379503941833,919.1544822338044,-978.270647578498,7.346284945373524,59906.0
764.1024740539706,851.2652813479029,351.91540208117414,31.246565690051064,43331.0
822.7957969840318,893.5378981451469,-730.3614413024059,30.54351776372481,80667.0
-932.5915717172604,903.5529073592586,985.2155474030377,27.749397532,84466.0
-813.035919092911,597.6639457116017,-363.34626094551516,39.83389622738897,36614.0
713.3093367903447,837.107228042912,-632.4617016934978,8.131164131056902,64427.0
-863.0802578954167,880.2282263592743,891.8150661504294,30.1724837107172,83624.0
170.6795758999282,936.4836847361448,-994.1301285028808,13.313407006,60181.0
-807.4026450103864,851.6747003593892,473.4224251363868,3.993976244754047,56268.0
280.83754950876204,986.849867923009,995.6568364189327,67.68759893839358,61168.0
-748.9087167200635,683.5990817665391,415.01163509359793,4.115827607006658,47809.0
-897.2695316082747,950.3027728266892,-530.5365016335633,7.0809809184501615,60962.0
-755.4759649474346,964.0819572893564,534.4150207338771,18.395496551934365,58760.0
-738.3105970614145,861.2091835271266,508.1440500476879,33.88995403705105,54303.0
-657.4166708102406,867.6334308448767,502.85233164777424,7.814290075854321,52257.0
-124.91139676693174,985.2291047459836,973.318097849146,19.97325054604008,72373.0
-623.4219116178577,798.1485447409509,-485.95954300836576,30.564997606545347,48406.0
-676.0101222332979,658.7660121298168,-324.99945531287943,1.2297073916596513,42968.0
918.1292577138809,845.9008818235216,-504.952341544828,9.98496247370266,54988.0
-969.3437110831422,718.0548440601137,-446.05757834196356,4.252707717961023,38007.0
845.9797291081496,798.2132981479027,-425.4431700074398,54.867165817213404,48932.0
187.1004859579246,945.8794466180818,-961.4354752899972,8.70410155865422,60155.0
-626.7567861273394,868.8400787257957,-526.3010714085456,66.56174085937018,48970.0
893.3890369165813,817.998113523429,398.4581163277996,54.376642397572994,42610.0
995.0311740341787,757.5497783860542,453.07604894400913,65.27411199191506,50361.0
-747.1801611419468,857.4403791731401,-494.48844574045194,27.36405051220795,48607.0
-806.7103708945532,891.8426099771544,-758.6715628926677,40.72394636944128,80468.0
939.9659221058243,702.7517030888141,-420.14011109824764,12.19726899596618,48559.0
756.2760991116138,905.242756900283,-513.5268863169424,38.616357952,55812.0
-839.2252408791006,912.485299930047,790.5331157715676,15.30012973756136,80611.0
-698.4328127342125,699.1558309351182,-414.8883161667808,2.4831269444632844,45857.0
-921.648449031675,907.1977857510752,916.6347273834741,27.414843647879675,84606.0
348.2200308762573,992.1083209752624,988.2428495692368,1.861219075049075,58332.0
-716.0679415339785,727.2938971571105,-456.189713830208,51.102324781,44831.0
-739.1045709687464,832.5712645245508,-479.36395330985994,40.04773681863085,46896.0
829.2489422849662,954.2181562186332,487.84023607348456,31.20147209892657,96366.0
-695.842651670629,849.3572316243122,530.8037728030479,69.30252329440985,55083.0
-987.9823225085688,983.1541338418618,-552.7280490995917,41.247402127,60274.0
815.2267700362206,898.3335445331587,-512.2883200649765,54.4264446400644,56169.0
755.7361438119383,950.9922095529658,-477.09233817266016,54.12167917220219,96698.0
863.3230148327184,878.5019653063364,839.4781643566023,51.96416294522686,81545.0
652.298083159955,982.5885466550636,-539.5428204835999,36.45137309734693,63121.0
-726.5112153690226,666.1003482298485,-441.52450822419496,49.50905423659654,39634.0
286.1075475712429,996.8533407866296,983.5486889848717,26.55051621744269,61443.0
757.2535110043557,942.3896734026448,-481.4338298584335,46.468984771663386,54402.0
-923.8854154915664,908.2701064669458,-959.2946441745646,41.504165030464726,84121.0
-808.7457649975552,856.5558703997851,-489.03023428334336,64.15401223272491,97102.0
847.2696790461098,854.6028446528195,868.276871035055,5.550814817678789,80121.0
790.4228143360767,991.9407041713856,-566.3558354348157,33.44520399207606,57246.0
939.6361321773044,889.7250040112273,-524.1180358850789,11.92911695694718,56298.0
-89.77199760553933,973.0883914432884,-997.8382559599552,49.18581357633776,61806.0
156.6145052765564,944.2900323393704,997.4529663123009,39.040115818950255,60771.0
766.9154383870689,851.9099382389027,-579.2272533596791,2.846051575371603,57436.0
-586.7403652801748,990.9329757458296,-463.40067513164615,10.68091810894769,51207.0
-588.5049973414498,876.0135155273945,520.8026317171981,15.054415257938782,49753.0
986.3572840366936,985.3876736877172,-345.3501956053231,17.017190815778214,44330.0
823.3307357882735,970.3753734300764,502.20898784818127,22.36478498760956,56576.0
-778.4619520098131,812.2953408644074,-528.2079461916572,8.695049548065501,65890.0
-844.2082116517145,919.6445870834108,-531.8592012583151,16.924700026,56971.0
-902.8349884478,588.0673928233014,-378.1543428271572,49.950226813,40763.0
894.3946525296467,942.2552094504254,494.4093702204242,56.6665617616928,55665.0
-721.1382219719949,744.8644537620991,-445.9214787958665,34.81626865624823,39097.0
-734.9989937892796,640.45404594192,437.22062602235854,42.34868955493507,38842.0
-781.2196117086801,797.9491072995621,-472.2461658561142,50.6541237030315,49989.0
962.8005421442647,890.9888157765839,-501.5742221812477,22.83347775048349,57029.0
201.229805271266,929.0020994598798,-978.4933775012286,35.043172131161015,72360.0
-66.21473117517208,990.7694561122624,-959.7977804001808,37.111762375,72402.0
743.1930660441452,599.1633966960645,-295.1046211060173,1.789091002231612,90985.0
-618.6770252352879,933.2806919366386,-494.9905582391202,7.8489040542828,48949.0
-833.1370447014317,980.384929459629,758.3363988158243,20.663682191996383,81009.0
836.4140491012674,998.5774473651718,-674.7863239983036,10.677198211723704,80622.0
992.6890779567748,832.3637928553284,-476.10228886192095,38.58318401456665,52222.0
990.4764297434649,959.6026440620958,-543.0528206403928,9.918239115280889,55260.0
769.136215965019,627.9933180675793,-302.6226524676099,1.2295117047725594,33071.0
914.1682301327656,936.700684896144,-548.185574791374,39.450404698,61853.0
-991.8645239668298,855.938820199722,-482.6465322566713,1.1459770267766327,55283.0
791.8723329681811,865.1316948823851,446.41553526809076,52.58243652430915,52904.0
769.5591360089873,969.078482190148,-640.1385959009887,17.23355589832877,59849.0
-661.8298199639244,876.7374823170414,-379.9936347084881,2.607685741184774,38410.0
917.5933563616811,904.2902907656752,909.1699792521604,50.701299334,81137.0
-534.6122488899903,647.3623379350266,440.17580996978126,32.2582591044324,38126.0
788.9312166867945,889.1055326683668,747.1166399041076,39.901627093,80963.0
-141.62061619586407,958.1281893666928,-998.9894227126548,18.001607793255562,60989.0
-73.21804108563545,973.7461351637236,-988.9318870203398,26.493243597870205,61998.0
907.0211746536752,870.8671674965949,-490.23043072787374,65.69111291493178,55727.0
308.4338366910295,999.4229699334904,945.7394971404924,46.971853645235875,59035.0
-729.684202322346,989.9571166664524,598.5629907932033,22.031735854,63792.0
652.2980347686848,982.5883637701772,-539.5446319162904,66.07631710257489,64188.0
-560.8038618343713,654.4048420171246,431.7683458065611,17.877321753658688,46817.0
936.6112132982191,944.2180070303452,-802.1220699128562,2.7156117114670666,82842.0
-862.7087287631401,868.810089179359,-888.8083602568549,55.19359660171662,84377.0
-647.445514008579,615.2179933998358,-423.39401502918815,20.987354959,39833.0
879.81376219605,912.6999451141196,-547.0938238685328,50.41043463215614,61995.0
-829.5358588002508,885.1555692282185,-779.5763717333538,37.31213094952489,80575.0
928.5817614036032,930.9899174217109,-853.4203231071758,5.489507236468891,81655.0
918.4766312537114,872.1795107867626,-486.684798019818,53.74332589019129,54018.0
-729.6842947909419,989.9566883027468,598.5662635374827,37.46933833285164,63786.0
707.1868491604021,904.156965827247,-326.0575225181782,32.86067826489327,48652.0
-902.3674330090232,822.3918782490425,-522.3239926756684,33.768401094484155,59706.0
-648.5620027597048,814.0202295272887,498.9773810883098,40.4586395160402,50284.0
-891.2443918957727,875.059294921914,-533.825491255439,24.793336895030706,58132.0
895.9443056501946,826.1646949629101,453.53787530259314,20.87220996837208,50982.0
800.7476739395076,995.9896687822776,-561.3360351993333,40.28048724166781,57227.0
743.0593916898955,908.2229255522992,-485.8539439048588,54.267076055590344,96060.0
-504.83025485676126,640.1843089805162,418.01006128141347,65.25266634319497,41150.0
753.120461872023,917.8431821342384,-359.5825969105675,16.426811275,41992.0
-833.4434861194459,979.508873541032,-748.2911070088469,50.04099692954394,80849.0
-983.561546904076,830.9369718143487,-805.4790232440782,1.1364475465252577,81784.0
857.0797644596327,980.221920968316,735.8100303237231,53.83743037577702,80750.0
841.491385473959,912.8209797109064,490.68195754196495,38.50441951937383,96902.0
-663.6122451451992,842.7160182134352,511.2858665229161,56.17472607948315,51762.0
-793.7103563862577,213.48876400508263,-220.38954783429165,1.0820341308743122,27647.0
793.4546260852087,898.9613853969329,-463.2183758877142,41.74325209747604,54110.0
-862.5737447075062,865.4173562599701,-518.2169656288377,4.250267703026267,98404.0
-961.0528136566022,997.4498688754868,-550.8545562143322,61.94849527868479,62434.0
-663.612361725725,842.7155448178734,511.29063198278413,66.55142495491077,51948.0
886.5805803928434,880.8981150438337,877.1774080776571,57.895373979500434,81845.0
788.3348071001117,837.4684871142251,347.7319061794646,40.01392102918791,97690.0
773.199616140146,992.6327584086828,721.4358362549156,56.21167558810276,77087.0
821.5047151429367,913.991299999012,423.90854607544946,17.173469449799523,51244.0
729.5344852615224,926.2539610002224,-490.0013741925833,17.375304407633337,53976.0
804.3703966130557,871.6856271981127,414.90950856696895,61.71777721027548,46129.0
753.1799168050703,892.0407031556742,-687.5607053314749,23.558944368757853,79659.0
-813.7622688711565,909.9883270311562,769.8027664286031,20.282760660626504,80609.0
980.3345626604307,967.3992422711864,920.436323992897,48.632981429862205,81232.0
491.0242688043862,480.3530904203549,-371.2288808976878,1.698129641406803,50546.0
-716.6374076299992,959.2900023605408,586.3937340483965,56.868124792,62423.0
-286.66147636855146,999.722929443892,-990.6109378040512,47.08810511125296,60715.0
-671.2872407616129,802.5740797794111,-500.4776703287407,63.81464981294531,50048.0
-578.3313044249401,738.4852333530674,448.00343507490356,42.71962601646396,37621.0
-877.4020653413767,895.0989281116601,-869.1660562458591,34.83654451693,84414.0
-572.8024837404378,578.8301468019364,368.8608675987952,47.79086339521524,70250.0
-804.9567201941359,661.3266082705643,423.3122437626444,50.56039220776089,34775.0
-833.4434742935682,979.5088604392208,524.9875467317075,50.04099692954394,59871.0
-830.5624578224165,929.621177251389,-757.316306205633,64.17827755388409,80733.0
-898.8858660399474,940.8071375539648,-482.30384458382457,1.1860991970775,56639.0
782.3964119752516,978.8389095282894,512.1787604536543,58.241021725,57152.0
-648.3100632027382,744.9270904793821,447.5208197259548,43.67827071986982,37840.0
-859.7026651354597,996.0647408218168,554.2067253576781,25.09847587515144,63177.0
-709.2992057397744,576.606301470334,-368.3426235066064,29.889790566736423,36079.0
772.7161118684702,947.934017219602,494.3428245325874,63.08952514274323,58791.0
806.7655155652656,926.9563817252118,380.153009257044,58.03624118666627,44729.0
831.6499372079764,890.9996953739736,-550.6309096740564,42.33765573256953,59931.0
997.8927088993274,975.0748740579972,-554.8625533875954,60.96909396932817,62386.0
-584.1546604507356,628.0597362118762,-360.18577289625966,4.024629816044873,43845.0
-979.6164681733156,769.1782062862408,455.26826235423033,57.51680038016446,96949.0
863.5922754365615,961.1228553853538,491.7698097983183,37.21510677339964,57233.0
-869.0444092935422,744.6611030334277,449.0236350598247,15.354116986850556,40217.0
943.655358560901,914.471109787408,490.5401976710779,44.830763866143,57166.0
-721.7130712771134,867.6327159130436,502.8575860076725,51.419704088211056,52759.0
-905.8330839604596,941.4625699897296,-810.3615095634664,44.03509949229465,80744.0
-291.36894352455477,998.2206475745476,995.5158366569101,23.74361481037485,61065.0
-770.4759974489737,936.3148766321768,-573.5805198684217,31.786579664782877,60242.0
170.67961634029527,936.4834295730964,-994.1342215766208,61.03935802493935,60792.0
-804.6773625782613,974.744371416206,769.2504485595122,36.83622770826342,76824.0
-897.9723539603294,536.6608097772043,-338.04794223229084,1.1072628821281996,41440.0
-708.1008460521548,981.2543163678292,632.566058089465,43.106750589444566,67527.0
-948.4305084351644,997.268714637965,824.8304497576764,61.64382877773751,81234.0
-794.4765258152179,884.8222286217898,-529.420387048395,30.99995168729597,55830.0
-850.065501652892,880.9010556422785,-793.2298962253672,45.14473101062837,80745.0
-658.9264581979469,853.8167544831314,521.1682356064058,17.064336550619064,95885.0
-883.3017616905449,864.4753841590049,486.9464281090563,58.985138356,53031.0
656.5820087553476,934.5525532702176,-488.8793648532521,13.885260219612498,57112.0
993.908925088568,899.3626735527313,493.7081084164454,60.40390948046367,55357.0
-728.814864333317,812.8224048643214,471.82845673713445,57.769467905486735,48316.0
982.6691210463248,752.2879310371592,-492.1757516176496,69.46356524140657,56636.0
-667.5850251425092,654.6343601990466,426.3343279669896,19.217903320030103,40012.0
-859.2748393853286,990.5432822582378,-566.3911253778908,9.99143899,60432.0
-943.6548744483226,587.4606729230775,-371.14193361513736,37.94833710100312,39551.0
-956.2790087078372,971.0678466698369,-796.8990966114721,4.937265525806002,81329.0
982.6691583018796,752.2877417052958,347.2337137079757,69.46356524140657,69505.0
-224.99503083451899,998.7591342182023,990.0087162812551,3.345054282447053,61765.0
875.4067221275288,884.3567032101604,-494.2583686921573,38.0860204522928,54283.0
-835.6067076541939,826.4086653364798,-488.06842766533197,13.310425516,50932.0
-673.4511379700779,851.0329667001606,517.5656662205495,47.18739486135882,52657.0
-600.6659673726384,828.9600173216581,503.83787408129723,59.00728656687234,95797.0
978.470759761243,868.8810340138285,455.6135958449838,3.0604671276107807,64399.0
-976.9967695587072,983.3093233064154,531.0786669716574,26.92488607026077,61699.0
-174.8051414941878,936.3820182020696,994.5331658708697,26.568828991,61115.0
-247.22845401137184,984.4335805247492,992.1161427400384,69.03947132297353,62438.0
802.7714849262449,860.5437547123155,-382.2611019837653,55.440099757,43837.0
780.5824230240432,764.969024876078,991.7813535293476,1.351271002617377,80989.0
-719.598725121349,752.5514144644903,-454.0339325980288,37.036112191005,45255.0
-706.5339859856011,842.3176479733456,486.21418295139887,20.173418705682124,51451.0
-807.5991357849502,989.1581824535016,-562.4840048447675,2.7732129637710408,60074.0
-794.1700180572882,614.07329955053,-432.31674385711926,30.669319399821607,54172.0
721.012600265119,953.6971886590746,-605.4282014807806,31.23925407458596,61993.0
755.7036795405443,986.6289202331982,499.44459318905587,69.543821963531,59420.0
985.1517878981349,989.0207184565606,-518.0779382630836,63.20364168850924,55292.0
-831.2766679456392,777.5597585228859,-477.07040897674966,2.6442796555556445,55599.0
884.7741484794236,962.8584168655922,497.7284895524801,30.450870965970413,56323.0
931.5551572029852,731.5387948715651,-350.4975740051565,66.7651784168742,39444.0
-382.9636322929999,986.4657486553832,996.7958510362838,68.22672448802865,57856.0
920.543367270326,993.7727536191454,519.5970986491982,25.18020950221519,58322.0
926.4739818889395,918.7594428097666,893.3808827288925,68.7350456923402,81587.0
-915.6324283393236,910.88771809245,940.3238304761223,39.239319991398204,84281.0
829.4631965649609,989.4048094399994,485.9076469551069,16.220958392564583,58805.0
-703.4400225502435,773.3032644821899,-451.115002318609,29.90284664661567,41272.0
728.6168616377045,985.9937955902548,-371.203927249123,25.036253707,42970.0
-834.0553498397911,941.2720291027656,772.882842807052,10.586993842916591,80853.0
-737.6289632025148,657.4392900332962,450.822950305334,61.60869802452445,96592.0
-831.3727924816975,921.7198244876714,-764.1422031545152,56.872583365,80706.0
842.1683512421474,968.7752324736527,-711.4301116243322,67.09090798327546,80768.0
738.0204417398892,921.4907805809744,-494.9797898737267,51.11916688244923,56887.0
-845.9799166270981,967.0568127478664,-747.5439743898944,13.015303441712158,81171.0
842.168366237586,968.7751544906132,-711.4253180520751,63.472893462314765,80776.0
-998.0092588502702,675.2865560850582,453.68249923489134,55.886586958,47935.0
842.1684080723351,968.7749365223564,-711.4309228845442,55.18181443134488,80772.0
737.6938225399213,879.0403992384786,-415.35720791712924,24.49182222681343,44065.0
-921.112613494746,987.0807891483828,-789.3472353239534,29.272305423312,81247.0
-887.3467586126621,914.2295868895905,882.276566306037,8.009593647039681,84710.0
-849.9585790319221,888.7861505513013,-549.915123286606,32.65170960764816,59480.0
837.8463196843618,376.869107546603,-191.02910152712417,1.282701970026755,73059.0
-963.4583701823724,802.4027838900046,-471.99179286508297,23.396398672,48276.0
-667.0866202973567,613.5235317503096,406.1084091063201,62.45031033717063,38448.0
-208.74115683665684,988.6151360383216,987.0385331812208,19.95514349422806,62392.0
914.8561922186285,963.8830109440402,-560.8579447748715,21.536581573,61784.0
-806.7215516859712,926.924759143316,-547.3483897629659,55.68715458968759,58284.0
282.5138782668717,906.5851918751794,-988.6525387589288,5.5261255037564405,60756.0
823.6042491524182,813.6926136601631,-872.4318739518022,58.48296125072299,78553.0
-975.8730982170272,906.7699413063236,-535.0506963358599,51.899392231707104,58933.0
-997.9696411604834,995.7817181017404,-561.6952189371825,5.852214895027734,64138.0
-890.0386349487087,850.204983826655,459.1278532823719,1.8487928726590832,59203.0
819.8552932028251,944.7738263512956,-690.6707548353504,58.86068311272715,81313.0
-812.8851779214532,616.0372352573771,427.571524162103,49.65839239196696,40991.0
-996.5876102278172,780.4619977838638,457.1767257719541,27.580588618,50887.0
-998.9884287563962,809.724295282968,-304.6433464271624,6.376665140391906,45301.0
824.2971369903773,967.9793362475,523.3939560880129,54.377885355789246,57628.0
-999.4312876212772,847.7432444703595,-487.59202290892057,52.01924727750411,53357.0
315.8211876210806,989.6093888666978,-996.5103463163064,38.31268392854806,61022.0
-651.6059861422013,875.052811383159,-536.9867575345157,16.976111859546954,51313.0
626.7723016314463,880.7152198825414,-338.4689209936261,19.54009387218862,42907.0
856.9244276814363,786.1438212138103,-445.46863985565443,68.45037100441735,50641.0
-868.0048207834534,862.0296698927776,978.536767046918,62.17014098032111,84236.0
840.9980381758854,896.1101426148387,770.7744347011345,7.792858357700368,81846.0
727.3003695804204,946.3057321524304,-618.8167108822885,55.35652214126613,62918.0
542.4977603871131,452.190880429518,-435.98507458460455,1.3537963019960504,76348.0
-881.5077506979976,885.5288543460568,-849.2081291704751,28.80914171142231,84603.0
-779.6565740828521,979.1889159017328,-694.5547318477118,20.893057307317093,78636.0
-976.996871443778,858.996533916133,531.08250266202,45.35897577355431,58936.0
727.300621121596,946.3052655416304,-618.8215902289922,48.085472833,63029.0
-602.0147001472714,731.3270856116771,445.4640210447258,59.73649560584847,35456.0
-780.8728979858972,933.8775564374312,745.2788581439567,59.320347601,78933.0
-764.2093769501846,977.4519099142176,-592.0934045574915,62.607672856,61125.0
-602.8505163198209,631.0239950018547,429.4479199520138,27.65446990374466,97406.0
-107.399002764207,974.8431061304196,991.3884154955108,53.17348976375688,61821.0
807.4924771942382,808.9644426057425,-417.6065374158785,33.02757886284285,42450.0
-818.3415716286098,824.8785282571274,-488.7289572970397,4.9126354946580335,51351.0
727.2495144755595,615.5116744382595,-606.3587920148528,1.8398695742185447,64417.0
928.0550769697928,772.9790303343327,-376.23715725542064,20.5713062761384,91595.0
-944.8140554829356,984.215592156469,825.0435634385141,45.036034738000005,81189.0
887.1779476168289,931.117813963702,-472.57336601962277,6.939695046429741,53647.0
-278.1896062875826,911.7104367733556,-969.3061090522436,1.1230132998919784,60814.0
736.6422867510969,941.9653979315474,-549.5092515183856,62.22487372019257,56852.0
822.7957658251283,893.5377280367007,-730.3669092404234,69.95251067133978,80701.0
-761.7694623074997,987.1441006916084,689.3228780175587,29.27653954591223,79110.0
-750.8799419737929,866.9944846140355,713.469374595967,44.88410155448568,77354.0
-990.4400330539108,830.0108118385097,-490.1945097323097,33.26120146644911,51834.0
-254.12537089556776,932.909433302761,-960.857150182542,25.20178858816512,74323.0
-887.7880447832833,900.8824492855232,884.4467417385687,13.679859727,84785.0
761.7640439519317,956.183816872422,496.3688241770174,40.777308961081815,59580.0
895.7470773535858,907.6307742768512,-552.521869746567,24.38507148510142,62239.0
-865.3088023778138,886.377843224315,-846.7412067387648,61.990070136992905,84580.0
780.2451459742036,694.9981079702405,-462.7533613502608,2.7931990710263173,48539.0
915.6736150954008,871.530891475157,368.1302649843465,52.20938337062681,97663.0
842.2321196366296,906.6310382590294,388.6898240284435,21.528963472197148,45355.0
664.4941299347615,978.002797300162,-549.4892418054458,33.00671466885767,62756.0
-963.4066726232766,995.7816863733804,-561.6952176992365,8.660825584962483,64290.0
-997.0431247024618,917.9484953079318,989.2356711503414,47.80867777021258,84615.0
-987.8839848356904,951.115232123916,526.9548314309693,16.773700687136948,61516.0
-815.8561505800814,883.3411174347475,-782.0138450212395,18.707280088016105,79018.0
286.7978153668962,999.2834973045444,-967.3808161642984,13.916839201902029,62166.0
923.5837617048137,893.9436768367664,-991.6934137917171,56.94671550298429,84402.0
-743.5087344612934,870.4297516236913,-698.4553701876702,39.450404698,75529.0
-733.1516125880489,925.389661981074,551.9910132266427,62.50382884259131,57928.0
752.8824570549671,965.2504395389938,438.39662185842167,30.281732446,48339.0
-673.3658297678711,960.5054324362648,-586.9784199021115,44.57713908158182,65919.0
-806.8788644918043,875.8768218980999,773.0202787901792,59.57739825104617,80636.0
925.0624168991088,992.2616329979372,-762.449091019578,5.460352207017497,82410.0
305.23062503849707,973.2772548039964,-998.4367948954896,24.476118136393616,62250.0
-665.7169833318045,568.8572542875844,-365.9650497828917,52.628025684050534,97613.0
800.3890907866084,826.27731790791,-779.5687250548567,56.162360135006566,81060.0
-895.931904022503,950.3232545845284,-553.9080119363878,13.921839484,59679.0
-272.08808478819924,983.0412252050418,-989.1680191497436,55.088583707377154,62859.0
-863.0389279033643,953.1579020922508,768.5270840431886,44.8914495081553,81195.0
821.0601337340308,954.20937146887,-667.2199749112009,11.640166471956157,80799.0
831.2581836472197,938.2175376130152,-542.630810906922,15.74496039317385,55931.0
-152.64001005028283,952.6805206885502,986.6929864502665,13.123323103373759,61889.0
934.8919342500628,990.4910195309536,487.3530221148303,14.729404616634984,58278.0
-313.98809157548715,997.0240425975304,999.806457351646,30.216143966355297,63090.0
724.0984539986473,931.8968562625488,-438.95725058568325,25.710708774306475,43529.0
-998.119072440164,709.3601109022086,-404.34060271040215,1.1727981490123156,52777.0
-918.8304467546538,969.4767776159978,-789.852766009478,19.11178353084458,81251.0
-968.8871834154086,996.7588643169396,-565.9134742818969,3.9035040351292913,64672.0
-793.5531499787584,974.977242679505,568.7968671744594,46.43497019940224,60481.0
966.4657691933769,972.122570961068,-870.9318607233744,52.32486586744115,81355.0
-884.2469459321412,958.561322306795,-575.902584226005,2.9422122693040818,63547.0
-745.9212803036281,742.2850856510711,-466.6445519360982,59.01301003737696,51273.0
947.1076074026134,908.0093244570808,487.1858121646979,30.998802325619888,96300.0
-766.8009890895829,732.904800225767,-444.5208927265545,12.64400945213711,37368.0
-773.9304452197578,807.4042400245457,474.93812229774625,27.55931956527116,50846.0
708.7044862318617,906.6477655904912,-410.77047852648576,18.249563189361382,44496.0
850.4525596157296,762.8842480280639,-432.08066750530304,28.66619433179537,50802.0
-712.2425988872956,847.4604742638127,-507.4726965927887,45.78747279810103,52672.0
972.0496312654827,737.2788840602088,451.38976728293056,27.24574158928728,51833.0
630.8376248772149,769.0099038662487,-446.22824469457976,8.125046426473464,61561.0
936.0971513273704,886.033171570079,451.585760718177,28.696591965010725,96899.0
-753.929786815437,978.8999998072107,592.5975306840892,34.60231947577229,61476.0
800.3891434801798,826.2773706852031,-779.5683329352714,44.591634511,81091.0
-790.7056351209854,968.1829498293228,-567.2425948436829,32.40173216615236,59421.0
974.4188188216416,985.9505588429296,-854.7849404856836,32.14648832404107,81514.0
-848.6011782326659,831.6369057444327,-337.2967187721453,5.961503608740156,39885.0
539.9345608138515,926.1408995558974,-327.92137625322516,11.64730954886392,55311.0
883.9898053896147,874.6989565738032,-960.7736207955248,65.5977506705288,76893.0
903.6849986623208,870.8946499043075,446.87330827567905,8.84346025595053,53979.0
730.1859459432371,894.8345868569343,-499.34519674174805,44.11450264363498,96132.0
-820.9554064316799,991.3097474052532,-743.5923486212106,53.45159267518682,80523.0
-974.2928926693504,878.2762920764126,-901.4824937222464,4.99946986058862,84895.0
160.18466900381046,939.1485041438044,992.5612069817955,27.80992171,73355.0
512.8642970327411,873.9869150442003,-354.10764308463416,11.51290016145989,97507.0
770.7630085156347,854.5906376084723,-493.0875372918671,59.50460941,57230.0
-818.031496364482,992.3223482274628,572.1785411756266,8.591491469155812,64348.0
-733.156683926749,357.95020682228983,-174.5480069653126,1.2826711644666495,64142.0
-992.6748415888144,973.0388286616208,-836.6537681665956,62.76743794074476,81044.0
854.299597638603,776.9746589552639,-404.7867355865283,26.066243830563018,41454.0
996.4659012084214,870.7440893941356,474.53493909573206,42.17515295422946,56518.0
-975.8288499864748,888.6730496006376,-294.48399936890326,5.807945391079428,46908.0
-746.409002569086,930.155762502214,-568.5396495627036,62.01309150631391,58882.0
-820.7491690446504,811.5712792501363,-982.4425027963875,34.318073506347666,84865.0
-718.7340293225834,799.3562560727631,-484.49647410595367,5.557320899713755,49880.0
-901.672108197372,955.6732758093156,914.0913192181177,3.4840686450506464,84465.0
-76.80830933751426,968.3057471099468,992.1082625734421,10.484906164228097,62180.0
997.2433327547658,778.1659509178545,-441.4135550326037,37.12991473989993,44608.0
-913.3776419411294,797.3295083717202,467.3822126969101,64.68552059970135,51956.0
886.2051636977579,925.0132887410516,-788.0472189806336,17.881776325,82817.0
755.1857688254091,965.7477966649224,506.2683494286251,53.27389678576807,96881.0
773.1998275575091,992.6327862164324,721.4353664605693,36.509173583649854,77126.0
-990.10413119286,784.9807776192317,-472.0849887581127,51.25203180104458,54430.0
864.9434988405402,816.5388029752388,401.5186788000076,59.538633413078045,43048.0
253.43309142069836,978.0298212548074,-988.329155331502,68.30238939814095,62331.0
756.5707461744071,796.2022567253847,-496.76066036359856,3.448746788871585,95684.0
-830.3611235873373,771.9179197424028,-471.00348426288673,21.759492625704784,47461.0
